run_id,config_label,baseline_variant,variant,filename,base_property_result,variant_property_result,base_total_time_s,variant_total_time_s,time_ratio_variant_over_base,delta_total_time_s,comparison
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e1_846_e2_1394.lus,Safe,Safe,0.946000,0.804000,0.849894,-0.142000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e7_592_e7_265.lus,Safe,Safe,0.044000,0.043000,0.977273,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e8_856.lus,Safe,Safe,0.285000,0.315000,1.105263,0.030000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_all.lus,Safe,Safe,0.053000,0.052000,0.981132,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e3_57_e6_784.lus,Safe,Safe,0.045000,0.045000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e1_190.lus,Safe,Safe,69.065000,27.621000,0.399928,-41.444000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e3_1025.lus,Timeout,Unsafe,0.832000,72.330000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3_e8_33_e1_856.lus,Unsafe,Unsafe,0.043000,0.039000,0.906977,-0.004000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e7_244_e2_693.lus,Unsafe,Unsafe,0.474000,0.507000,1.069620,0.033000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968_e5_991.lus,Timeout,Unsafe,290.240000,128.625000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_3.lus,Safe,Safe,0.035000,0.036000,1.028571,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e1_846_e1_1317.lus,Safe,Safe,0.471000,0.441000,0.936306,-0.030000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e3_1068_e4_275.lus,Safe,Safe,0.199000,0.207000,1.040201,0.008000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e7_1059_e8_1111.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e1_821_e5_911.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3_e7_626.lus,Safe,Safe,0.080000,0.081000,1.012500,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_2_e8_491_e7_826.lus,Safe,Safe,0.076000,0.081000,1.065789,0.005000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all.lus,Safe,Safe,0.260000,0.280000,1.076923,0.020000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e8_856_e3_180.lus,Unsafe,Unsafe,0.014000,0.013000,0.928571,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e2_405_e8_1055.lus,Unsafe,Unsafe,0.518000,0.529000,1.021236,0.011000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e8_725_e3_556.lus,Safe,Safe,0.157000,0.154000,0.980892,-0.003000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e3_1091_e3_522.lus,Safe,Safe,0.383000,0.308000,0.804178,-0.075000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e2_704_e7_810.lus,Unsafe,Unsafe,2.742000,3.905000,1.424143,1.163000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968_e6_236.lus,Unsafe,Unsafe,27.338000,0.042000,0.001536,-27.296000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e1_1116_e1_556.lus,Unsafe,Unsafe,40.387000,19.760000,0.489266,-20.627000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e2_704_e1_389.lus,Unsafe,Unsafe,6.114000,4.852000,0.793588,-1.262000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e2_589_e2_506.lus,Unsafe,Unsafe,0.526000,0.583000,1.108365,0.057000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed_e7_207.lus,Safe,Safe,0.026000,0.024000,0.923077,-0.002000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e3_1275_e1_1350.lus,Timeout,Unsafe,52.494000,1.272000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e1_846_e7_397.lus,Safe,Safe,0.997000,0.989000,0.991976,-0.008000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e2_968.lus,Unsafe,Unsafe,45.466000,0.525000,0.011547,-44.941000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/cd_e7_621_e7_669.lus,Unsafe,Unsafe,1.279000,0.339000,0.265051,-0.940000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e3_1068_e3_163.lus,Unsafe,Unsafe,0.014000,0.013000,0.928571,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e2_704_e2_13.lus,Safe,Safe,0.812000,0.787000,0.969212,-0.025000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e5_1150.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/hysteresis_1.lus,Safe,Safe,0.025000,0.025000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e7_606.lus,Safe,Safe,0.801000,0.834000,1.041199,0.033000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/hysteresis_3.lus,Safe,Safe,0.112000,0.119000,1.062500,0.007000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_1_e8_751.lus,Safe,Safe,0.187000,0.204000,1.090909,0.017000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e3_1275_e7_529.lus,Timeout,Unsafe,0.911000,113.237000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e3_507.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3_e2_695.lus,Safe,Safe,0.037000,0.047000,1.270270,0.010000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e2_405_e2_1083.lus,Unsafe,Unsafe,0.501000,0.544000,1.085828,0.043000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_1.lus,Safe,Safe,0.194000,0.205000,1.056701,0.011000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e2_589_e3_349.lus,Unsafe,Unsafe,0.561000,0.585000,1.042781,0.024000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_2.lus,Safe,Safe,0.299000,0.276000,0.923077,-0.023000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_1_e8_747_e7_692.lus,Unsafe,Unsafe,0.023000,0.024000,1.043478,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e2_627.lus,Safe,Safe,0.753000,0.752000,0.998672,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e2_704_e3_76.lus,Unsafe,Unsafe,1.617000,1.565000,0.967842,-0.052000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed_e8_649.lus,Safe,Safe,0.025000,0.025000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2.lus,Safe,Safe,0.111000,0.115000,1.036036,0.004000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3_e8_33_e2_1010.lus,Safe,Safe,0.034000,0.034000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e4_987_e2_80.lus,Timeout,Unsafe,280.616000,1.199000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e8_118_e3_514.lus,Unsafe,Unsafe,0.013000,0.012000,0.923077,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_1_e7_2044.lus,Unsafe,Unsafe,0.023000,0.023000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968.lus,Timeout,Unsafe,0.437000,33.691000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2.lus,Safe,Safe,95.707000,117.504000,1.227747,21.797000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e3_294_e5_979.lus,Unsafe,Unsafe,1.111000,0.744000,0.669667,-0.367000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e3_1275_e5_846.lus,Unsafe,Unsafe,279.546000,0.970000,0.003470,-278.576000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_5.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2_e8_449_e8_517.lus,Safe,Safe,0.125000,0.137000,1.096000,0.012000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2_e7_223_e8_329.lus,Safe,Safe,0.111000,0.112000,1.009009,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2_e7_1068_e8_1019.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_2_e8_460_e8_1920.lus,Safe,Safe,0.256000,0.262000,1.023438,0.006000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed_e7_207_e7_538.lus,Safe,Safe,0.026000,0.025000,0.961538,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e3_1275_e2_454.lus,Safe,Safe,0.187000,0.193000,1.032086,0.006000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_2_e7_2526.lus,Unsafe,Unsafe,0.026000,0.026000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317.lus,Safe,Safe,0.189000,0.192000,1.015873,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_2_e7_2526_e7_2736.lus,Unsafe,Unsafe,0.027000,0.026000,0.962963,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968_e7_860.lus,Unsafe,Unsafe,65.146000,85.615000,1.314202,20.469000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e7_592_e3_442.lus,Unsafe,Unsafe,0.012000,0.012000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e7_244.lus,Safe,Safe,58.863000,54.599000,0.927561,-4.264000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_1_e8_747_e8_1041.lus,Safe,Safe,0.170000,0.174000,1.023529,0.004000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2_e8_449.lus,Safe,Safe,0.072000,0.072000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e3_57.lus,Unsafe,Unsafe,0.019000,0.012000,0.631579,-0.007000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e8_725_e1_919.lus,Safe,Safe,0.048000,0.049000,1.020833,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e1_618.lus,Unsafe,Unsafe,0.078000,0.081000,1.038462,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_1.lus,Safe,Safe,0.047000,0.047000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e3_1275_e4_164.lus,Timeout,Unsafe,0.437000,0.455000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_2_e8_976.lus,Safe,Safe,0.293000,0.317000,1.081911,0.024000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/Gas.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e7_592.lus,Safe,Safe,0.088000,0.075000,0.852273,-0.013000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e3_1091_e1_1044.lus,Unsafe,Unsafe,195.527000,23.360000,0.119472,-172.167000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163.lus,Safe,Safe,0.845000,0.691000,0.817751,-0.154000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/cd.lus,Safe,Safe,10.169000,11.086000,1.090176,0.917000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e1_1116_e7_1440.lus,Unsafe,Unsafe,253.934000,4.555000,0.017938,-249.379000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_1.lus,Safe,Safe,0.056000,0.057000,1.017857,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968_e4_801.lus,Timeout,Unsafe,264.388000,0.781000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6.lus,Safe,Safe,104.724000,18.707000,0.178631,-86.017000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e3_1068_e1_178.lus,Unsafe,Unsafe,0.013000,0.013000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e2_1102_e3_961.lus,Safe,Safe,0.507000,0.513000,1.011834,0.006000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3_e1_586.lus,Unsafe,Unsafe,0.026000,0.026000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e4_987_e1_1115.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1.lus,Safe,Safe,1.454000,1.137000,0.781981,-0.317000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2_e8_449_e7_353.lus,Safe,Safe,0.093000,0.096000,1.032258,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e1_846_e3_1060.lus,Safe,Safe,0.626000,0.847000,1.353035,0.221000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e1_1116_e2_617.lus,Safe,Safe,0.931000,0.883000,0.948443,-0.048000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e3_661.lus,Unsafe,Unsafe,0.649000,0.708000,1.090909,0.059000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3_e8_33_e7_220.lus,Safe,Safe,0.075000,0.076000,1.013333,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e2_405_e3_473.lus,Unsafe,Unsafe,0.500000,0.524000,1.048000,0.024000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e3_294_e3_47.lus,Unsafe,Unsafe,0.725000,0.804000,1.108966,0.079000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e3_1068_e2_13.lus,Unsafe,Unsafe,0.013000,0.013000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e8_725_e2_1144.lus,Safe,Safe,0.047000,0.049000,1.042553,0.002000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e7_1255_e7_12.lus,Safe,Safe,0.888000,0.859000,0.967342,-0.029000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e1_152.lus,Safe,Safe,6.011000,4.076000,0.678090,-1.935000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e2_1352.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e7_244_e1_823.lus,Safe,Safe,51.139000,6.190000,0.121043,-44.949000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e3_1068_e5_882.lus,Unsafe,Unsafe,0.013000,0.013000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968_e2_1166.lus,Safe,Safe,0.289000,0.210000,0.726644,-0.079000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/cd_e7_8.lus,Unsafe,Unsafe,1.028000,0.319000,0.310311,-0.709000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e8_856_e2_585.lus,Safe,Safe,0.140000,0.145000,1.035714,0.005000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e2_893.lus,Unsafe,Unsafe,0.521000,0.564000,1.082534,0.043000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e8_725.lus,Safe,Safe,0.048000,0.051000,1.062500,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e8_856_e1_217.lus,Unsafe,Unsafe,0.122000,0.113000,0.926230,-0.009000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2_e7_223_e7_213.lus,Safe,Safe,0.111000,0.115000,1.036036,0.004000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_2.lus,Safe,Safe,0.079000,0.084000,1.063291,0.005000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_1_e2_1102_e2_943.lus,Safe,Safe,0.516000,0.354000,0.686047,-0.162000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e3_1275_e6_1315.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_6_e1_152_e1_391.lus,Safe,Safe,4.390000,1.762000,0.401367,-2.628000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_1_e7_2044_e7_1287.lus,Unsafe,Unsafe,0.022000,0.023000,1.045455,0.001000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e3_1091_e4_232.lus,Unsafe,Unsafe,143.971000,0.461000,0.003202,-143.510000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_3.lus,Safe,Safe,0.084000,0.094000,1.119048,0.010000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5.lus,Safe,Safe,66.360000,19.267000,0.290341,-47.093000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/PRODUCER_CONSUMER_2.lus,Safe,Safe,0.038000,0.038000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed_e7_207_e8_507.lus,Safe,Safe,0.025000,0.024000,0.960000,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_4_e2_968_e1_956.lus,Timeout,Unsafe,58.778000,19.404000,,,newly_solved
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/hysteresis_all.lus,Safe,Safe,0.131000,0.138000,1.053435,0.007000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_2_e3_112.lus,Unsafe,Unsafe,66.992000,14.193000,0.211861,-52.799000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4.lus,Safe,Safe,0.047000,0.046000,0.978723,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/hysteresis_2.lus,Safe,Safe,0.125000,0.128000,1.024000,0.003000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e7_188_e7_743.lus,Safe,Safe,0.264000,0.278000,1.053030,0.014000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/fast_2_e8_460_e7_43.lus,Unsafe,Unsafe,0.027000,0.026000,0.962963,-0.001000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_1_e7_184_e3_299.lus,Safe,Safe,0.046000,0.046000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e8_118.lus,Safe,Safe,0.066000,0.034000,0.515152,-0.032000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e4_987_e3_291.lus,Timeout,Timeout,0.775000,287.999000,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_2_e7_1027_e7_359.lus,Safe,Safe,0.079000,0.084000,1.063291,0.005000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/metros_3_e4_987.lus,Timeout,Timeout,,,,,unsolved_both
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_5_e3_11_e1_429.lus,Unsafe,Unsafe,0.629000,0.698000,1.109698,0.069000,loss
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_all_e1_618_e3_303.lus,Unsafe,Unsafe,0.069000,0.069000,1.000000,0.000000,tie
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/speed2_e7_496.lus,Safe,Safe,0.131000,0.105000,0.801527,-0.026000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_4_e3_57_e5_999.lus,Unsafe,Unsafe,0.046000,0.013000,0.282609,-0.033000,win
compare_single_p_907_with_base_x3,compare_single_p_907_resume,base,pic3,FMCAD08/Int/simulation/car_2_e7_1027_e1_1047.lus,Safe,Safe,0.082000,0.082000,1.000000,0.000000,tie
